Information security manual,
Guidelines for communications infrastructure,Cabling infrastructure,"Covers for enclosed cable reticulation systems",ism-1164,3,Dec-21,yes,yes,yes,yes,yes,no,no,no,"In shared facilities, conduits or the front covers of ducts, cable trays in floors and ceilings, and associated fittings are clear plastic."
Guidelines for communications infrastructure,Cabling infrastructure,"Sealing cable reticulation systems and conduits",ism-0195,7,Jun-22,no,no,no,no,yes,no,no,no,"In shared facilities, uniquely identifiable SCEC-approved tamper-evident seals are used to seal all removable covers on TOP SECRET cable reticulation systems."
Guidelines for communications infrastructure,Cabling infrastructure,"Sealing cable reticulation systems and conduits",ism-0194,3,Dec-21,no,no,no,no,yes,no,no,no,"In shared facilities, a visible smear of conduit glue is used to seal all plastic conduit joints and TOP SECRET conduits connected by threaded lock nuts."
Guidelines for communications infrastructure,Cabling infrastructure,"Labelling conduits",ism-0201,3,Mar-21,no,no,no,no,yes,no,no,no,"Labels for TOP SECRET conduits are a minimum size of 2.5 cm x 1 cm, attached at five-metre intervals and marked as ‘TS RUN’."
Guidelines for communications infrastructure,Cabling infrastructure,"Cables in walls",ism-1115,4,Dec-19,yes,yes,yes,yes,yes,no,no,no,"Cables from cable trays to wall outlet boxes are run in flexible or plastic conduit."
Guidelines for communications infrastructure,Cabling infrastructure,"Cables in party walls",ism-1133,3,Dec-21,no,no,no,no,yes,no,no,no,"In shared facilities, TOP SECRET cables are not run in party walls."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall penetrations",ism-1122,2,Dec-21,no,no,no,no,yes,no,no,no,"Where wall penetrations exit a TOP SECRET area into a lower classified area, TOP SECRET cables are encased in conduit with all gaps between the TOP SECRET conduit and the wall filled with an appropriate sealing compound."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall outlet boxes",ism-1105,4,Mar-23,no,no,no,yes,yes,no,no,no,"SECRET and TOP SECRET wall outlet boxes contain exclusively SECRET or TOP SECRET cables."
Guidelines for communications infrastructure,Cabling infrastructure,"Labelling wall outlet boxes",ism-1095,5,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Wall outlet boxes denote the systems, cable identifiers and wall outlet box identifier."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall outlet box colours",ism-1822,0,Mar-23,yes,yes,yes,yes,yes,no,no,no,"Wall outlet boxes for individual systems use a consistent colour."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall outlet box colours",ism-1107,7,Dec-24,yes,yes,yes,no,no,no,no,no,"Non-classified, OFFICIAL: Sensitive and PROTECTED wall outlet boxes are coloured neither salmon pink nor red."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall outlet box colours",ism-1720,0,Dec-21,no,no,no,yes,no,no,no,no,"SECRET wall outlet boxes are coloured salmon pink."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall outlet box colours",ism-1721,0,Dec-21,no,no,no,no,yes,no,no,no,"TOP SECRET wall outlet boxes are coloured red."
Guidelines for communications infrastructure,Cabling infrastructure,"Wall outlet box covers",ism-1109,3,Dec-19,yes,yes,yes,yes,yes,no,no,no,"Wall outlet box covers are clear plastic."
Guidelines for communications infrastructure,Cabling infrastructure,"Fly lead installation",ism-0218,7,Jun-24,no,no,no,no,yes,no,no,no,"If TOP SECRET fibre-optic fly leads exceeding five metres in length are used to connect wall outlet boxes to IT equipment, they are run in a protective and easily inspected pathway that is clearly labelled at the IT equipment end with the wall outlet box’s identifier."
Guidelines for communications infrastructure,Cabling infrastructure,"Connecting cable reticulation systems to cabinets",ism-1102,3,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Cable reticulation systems leading into cabinets are terminated as close as possible to the cabinet."
Guidelines for communications infrastructure,Cabling infrastructure,"Connecting cable reticulation systems to cabinets",ism-1101,3,Dec-21,yes,yes,yes,yes,yes,no,no,no,"In TOP SECRET areas, cable reticulation systems leading into cabinets in server rooms or communications rooms are terminated as close as possible to the cabinet."
Guidelines for communications infrastructure,Cabling infrastructure,"Connecting cable reticulation systems to cabinets",ism-1103,3,Dec-21,yes,yes,yes,yes,yes,no,no,no,"In TOP SECRET areas, cable reticulation systems leading into cabinets not in server rooms or communications rooms are terminated at the boundary of the cabinet."
Guidelines for communications infrastructure,Cabling infrastructure,"Terminating cables in cabinets",ism-1098,5,Mar-23,no,no,no,yes,no,no,no,no,"SECRET cables are terminated in an individual cabinet; or for small systems, a cabinet with a division plate between any SECRET cables and non-SECRET cables."
Guidelines for communications infrastructure,Cabling infrastructure,"Terminating cables in cabinets",ism-1100,1,Sep-18,no,no,no,no,yes,no,no,no,"TOP SECRET cables are terminated in an individual TOP SECRET cabinet."
Guidelines for communications infrastructure,Cabling infrastructure,"Terminating cables on patch panels",ism-0213,4,Mar-23,no,no,no,yes,yes,no,no,no,"SECRET and TOP SECRET cables are terminated on their own individual patch panels."
Guidelines for communications infrastructure,Cabling infrastructure,"Physical separation of cabinets and patch panels",ism-0216,3,Mar-23,no,no,no,no,yes,no,no,no,"TOP SECRET patch panels are installed in individual TOP SECRET cabinets."
Guidelines for communications infrastructure,Cabling infrastructure,"Physical separation of cabinets and patch panels",ism-0217,5,Mar-23,no,no,no,no,yes,no,no,no,"Where spatial constraints demand non-TOP SECRET patch panels be installed in the same cabinet as a TOP SECRET patch panel:

- a physical barrier in the cabinet is provided to separate patch panels
- only personnel holding a Positive Vetting security clearance have access to the cabinet
- approval from the TOP SECRET system’s authorising officer is obtained prior to installation."
Guidelines for communications infrastructure,Cabling infrastructure,"Physical separation of cabinets and patch panels",ism-1116,4,Mar-23,no,no,no,no,yes,no,no,no,"A visible gap exists between TOP SECRET cabinets and non-TOP SECRET cabinets."
Guidelines for communications infrastructure,Cabling infrastructure,"Audio secure rooms",ism-0198,3,Dec-21,no,no,no,no,yes,no,no,no,"When penetrating a TOP SECRET audio secure room, the Australian Security Intelligence Organisation is consulted and all directions provided are complied with."
Guidelines for communications infrastructure,Cabling infrastructure,"Power reticulation",ism-1123,4,Jun-24,no,no,no,no,yes,no,no,no,"A power distribution board with a feed from an Uninterruptible Power Supply is used to power all TOP SECRET IT equipment."
Guidelines for communications infrastructure,Emanation security,"Electromagnetic interference/electromagnetic compatibility standards",ism-0250,5,Jun-24,yes,yes,yes,yes,yes,no,no,no,"IT equipment meets industry and government standards relating to electromagnetic interference/electromagnetic compatibility."
Guidelines for communications infrastructure,Emanation security,"Emanation security doctrine",ism-1884,0,Dec-23,no,yes,yes,yes,yes,no,no,no,"Emanation security doctrine produced by ASD for the management of emanation security matters is complied with."
Guidelines for communications infrastructure,Emanation security,"Emanation security threat assessments",ism-1137,5,Dec-23,no,no,no,yes,yes,no,no,no,"System owners deploying SECRET or TOP SECRET systems within fixed facilities contact ASD for an emanation security threat assessment."
Guidelines for communications infrastructure,Emanation security,"Emanation security threat assessments",ism-0249,6,Dec-23,no,no,no,yes,yes,no,no,no,"System owners deploying SECRET or TOP SECRET systems in mobile platforms, or as a deployable capability, contact ASD for an emanation security threat assessment."
Guidelines for communications infrastructure,Emanation security,"Emanation security threat assessments",ism-0246,6,Dec-24,no,no,no,yes,yes,no,no,no,"When an emanation security threat assessment is required, it is sought as early as possible in a system’s life cycle."
Guidelines for communications infrastructure,Emanation security,"Emanation security threat assessments",ism-1885,1,Dec-24,no,no,no,yes,yes,no,no,no,"Recommended actions contained within TEMPEST requirements statements issued for systems are implemented by system owners."
Guidelines for communications systems,Telephone systems,"Telephone system usage policy",ism-1078,4,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A telephone system usage policy is developed, implemented and maintained."
Guidelines for communications systems,Telephone systems,"Personnel awareness",ism-0229,4,Jun-24,yes,yes,yes,yes,yes,no,no,no,"Personnel are advised of the permitted sensitivity or classification of information that can be discussed over internal and external telephone systems."
Guidelines for communications systems,Telephone systems,"Personnel awareness",ism-0230,3,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Personnel are advised of security risks posed by non-secure telephone systems in areas where sensitive or classified conversations can occur."
Guidelines for communications systems,Telephone systems,"Personnel awareness",ism-0231,2,Dec-21,yes,yes,yes,yes,yes,no,no,no,"When using cryptographic equipment to permit different levels of conversation for different kinds of connections, telephone systems give a visual indication of what kind of connection has been made."
Guidelines for communications systems,Telephone systems,"Protecting conversations",ism-0232,3,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Telephone systems used for sensitive or classified conversations encrypt all traffic that passes over external systems."
Guidelines for communications systems,Telephone systems,"Cordless telephone systems",ism-0233,4,Mar-23,yes,yes,yes,yes,yes,no,no,no,"Cordless telephone handsets and headsets are not used for sensitive or classified conversations unless all communications are encrypted."
Guidelines for communications systems,Telephone systems,"Speakerphones",ism-0235,5,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Speakerphones are not used on telephone systems in TOP SECRET areas unless the telephone system is located in an audio secure room, the room is audio secure during conversations and only personnel involved in conversations are present in the room."
Guidelines for communications systems,Telephone systems,"Off-hook audio protection",ism-0236,5,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Off-hook audio protection features are used on telephone systems in areas where background conversations may exceed the sensitivity or classification that the telephone system is authorised for communicating."
Guidelines for communications systems,Telephone systems,"Off-hook audio protection",ism-0931,7,Dec-24,yes,yes,yes,yes,yes,no,no,no,"In SECRET and TOP SECRET areas, push-to-talk handsets or push-to-talk headsets are used to meet any off-hook audio protection requirements."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video conferencing and Internet Protocol telephony infrastructure hardening",ism-1562,0,Dec-19,yes,yes,yes,yes,yes,no,no,no,"Video conferencing and IP telephony infrastructure is hardened."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video-aware and voice-aware firewalls and proxies",ism-0546,9,Jun-22,yes,yes,yes,yes,yes,no,no,no,"When video conferencing or IP telephony traffic passes through a gateway containing a firewall or proxy, a video-aware or voice-aware firewall or proxy is used."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Protecting video conferencing and Internet Protocol telephony traffic",ism-0548,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Video conferencing and IP telephony calls are established using a secure session initiation protocol."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Protecting video conferencing and Internet Protocol telephony traffic",ism-0547,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Video conferencing and IP telephony calls are conducted using a secure real-time transport protocol."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video conferencing unit and Internet Protocol phone authentication",ism-0554,1,Sep-18,yes,yes,yes,yes,yes,no,no,no,"An encrypted and non-replayable two-way authentication scheme is used for call authentication and authorisation."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video conferencing unit and Internet Protocol phone authentication",ism-0553,3,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Authentication and authorisation is used for all actions on a video conferencing network, including call setup and changing settings."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video conferencing unit and Internet Protocol phone authentication",ism-0555,3,Dec-19,yes,yes,yes,yes,yes,no,no,no,"Authentication and authorisation is used for all actions on an IP telephony network, including registering a new IP phone, changing phone users, changing settings and accessing voicemail."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video conferencing unit and Internet Protocol phone authentication",ism-0551,7,Jan-20,yes,yes,yes,yes,yes,no,no,no,"IP telephony is configured such that:

- IP phones authenticate themselves to the call controller upon registration
- auto-registration is disabled and only authorised devices are allowed to access the network
- unauthorised devices are blocked by default
- all unused and prohibited functionality is disabled."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Video conferencing unit and Internet Protocol phone authentication",ism-1014,6,Dec-21,no,no,no,yes,yes,no,no,no,"Individual logins are implemented for IP phones used for SECRET or TOP SECRET conversations."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Traffic separation",ism-0549,4,Oct-19,yes,yes,yes,yes,yes,no,no,no,"Video conferencing and IP telephony traffic is separated physically or logically from other data traffic."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Traffic separation",ism-0556,5,Oct-19,yes,yes,yes,yes,yes,no,no,no,"Workstations are not connected to video conferencing units or IP phones unless the workstation or the device uses Virtual Local Area Networks or similar mechanisms to maintain separation between video conferencing, IP telephony and other data traffic."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Internet Protocol phones in public areas",ism-0558,6,Dec-21,yes,yes,yes,yes,yes,no,no,no,"IP phones used in public areas do not have the ability to access data networks, voicemail and directory services."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Microphones and webcams",ism-0559,6,Dec-24,yes,yes,yes,no,no,no,no,no,"Microphones (including headsets and USB handsets) and webcams are not used with non-SECRET workstations in SECRET areas."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Microphones and webcams",ism-1450,3,Dec-24,yes,yes,yes,yes,no,no,no,no,"Microphones (including headsets and USB handsets) and webcams are not used with non-TOP SECRET workstations in TOP SECRET areas."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Denial of service response plan",ism-1019,9,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A denial of service response plan for video conferencing and IP telephony services is developed, implemented and maintained."
Guidelines for communications systems,Video conferencing and Internet Protocol telephony,"Denial of service response plan",ism-1805,0,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A denial of service response plan for video conferencing and IP telephony services contains the following:

- how to identify signs of a denial-of-service attack
- how to identify the source of a denial-of-service attack
- how capabilities can be maintained during a denial-of-service attack
- what actions can be taken to respond to a denial-of-service attack."
Guidelines for communications systems,Fax machines and multifunction devices,"Fax machine and multifunction device usage policy",ism-0588,4,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A fax machine and MFD usage policy is developed, implemented and maintained."
Guidelines for communications systems,Fax machines and multifunction devices,"Sending fax messages",ism-1092,2,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Separate fax machines or MFDs are used for sending sensitive or classified fax messages and all other fax messages."
Guidelines for communications systems,Fax machines and multifunction devices,"Sending fax messages",ism-0241,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"When sending fax messages, the fax message is encrypted to an appropriate level to be communicated over unsecured telecommunications infrastructure."
Guidelines for communications systems,Fax machines and multifunction devices,"Receiving fax messages",ism-1075,2,Dec-21,yes,yes,yes,yes,yes,no,no,no,"The sender of a fax message makes arrangements for the receiver to collect the fax message as soon as possible after it is sent and for the receiver to notify the sender if the fax message does not arrive in an agreed amount of time."
Guidelines for communications systems,Fax machines and multifunction devices,"Simultaneously connecting multifunction devices to networks and digital telephone systems",ism-0245,5,Dec-19,yes,yes,yes,yes,yes,no,no,no,"A direct connection from an MFD to a digital telephone system is not enabled unless the digital telephone system is authorised to operate at the same sensitivity or classification as the network to which the MFD is connected."
Guidelines for communications systems,Fax machines and multifunction devices,"Authenticating to multifunction devices",ism-1854,0,Jun-23,yes,yes,yes,yes,yes,no,no,no,"Users authenticate to MFDs before they can print, scan or copy documents."
Guidelines for communications systems,Fax machines and multifunction devices,"Authenticating to multifunction devices",ism-0590,8,Jun-23,yes,yes,yes,yes,yes,no,no,no,"Authentication measures for MFDs are the same strength as those used for workstations on networks they are connected to."
Guidelines for communications systems,Fax machines and multifunction devices,"Scanning and copying documents on multifunction devices",ism-0589,7,Jun-23,yes,yes,yes,yes,yes,no,no,no,"MFDs are not used to scan or copy documents above the sensitivity or classification of networks they are connected to."
Guidelines for communications systems,Fax machines and multifunction devices,"Logging multifunction device use",ism-1855,1,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Use of MFDs for printing, scanning and copying purposes, including the capture of shadow copies of documents, are centrally logged."
Guidelines for communications systems,Fax machines and multifunction devices,"Observing fax machine and multifunction device use",ism-1036,3,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Fax machines and MFDs are located in areas where their use can be observed."
Guidelines for enterprise mobility,Enterprise mobility,"Privately-owned mobile devices and desktop computers",ism-1297,5,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Legal advice is sought prior to allowing privately-owned mobile devices and desktop computers to access systems or data."
Guidelines for enterprise mobility,Enterprise mobility,"Privately-owned mobile devices and desktop computers",ism-1400,9,Dec-24,no,yes,yes,no,no,no,no,no,"Personnel accessing OFFICIAL: Sensitive or PROTECTED systems or data using privately-owned mobile devices or desktop computers have enforced separation of classified data from personal data."
Guidelines for enterprise mobility,Enterprise mobility,"Privately-owned mobile devices and desktop computers",ism-1866,0,Sep-23,no,yes,yes,no,no,no,no,no,"Personnel accessing OFFICIAL: Sensitive or PROTECTED systems or data using privately-owned mobile devices or desktop computers are prevented from storing classified data on their privately-owned mobile devices and desktop computers."
Guidelines for enterprise mobility,Enterprise mobility,"Privately-owned mobile devices and desktop computers",ism-0694,8,Sep-23,no,no,no,yes,yes,no,no,no,"Privately-owned mobile devices and desktop computers do not access SECRET and TOP SECRET systems or data."
Guidelines for enterprise mobility,Enterprise mobility,"Organisation-owned mobile devices and desktop computers",ism-1482,8,Dec-24,no,yes,yes,yes,yes,no,no,no,"Personnel accessing systems or data using an organisation-owned mobile device or desktop computer have enforced separation of classified data from personal data."
Guidelines for enterprise mobility,Enterprise mobility,"Connecting mobile devices and desktop computers to the internet",ism-0874,6,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Mobile devices and desktop computers access the internet via a VPN connection to an organisation’s internet gateway rather than via a direct connection to the internet."
Guidelines for enterprise mobility,Enterprise mobility,"Connecting mobile devices and desktop computers to the internet",ism-0705,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"When accessing an organisation’s network via a VPN connection, split tunnelling is disabled."
Guidelines for enterprise mobility,Mobile device management,"Mobile device management policy",ism-1533,3,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A mobile device management policy is developed, implemented and maintained."
Guidelines for enterprise mobility,Mobile device management,"Mobile device management policy",ism-1195,2,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Mobile Device Management solutions that have completed a Common Criteria evaluation against the Protection Profile for Mobile Device Management, version 4.0 or later, are used to enforce mobile device management policy."
Guidelines for enterprise mobility,Mobile device management,"Approved mobile platforms",ism-1867,1,Mar-24,no,yes,yes,no,no,no,no,no,"Mobile devices that access OFFICIAL: Sensitive or PROTECTED systems or data use mobile platforms that have completed a Common Criteria evaluation against the Protection Profile for Mobile Device Fundamentals, version 3.3 or later, and are operated in accordance with the latest version of their associated ASD security configuration guide."
Guidelines for enterprise mobility,Mobile device management,"Approved mobile platforms",ism-0687,10,Sep-23,no,no,no,yes,yes,no,no,no,"Mobile devices that access SECRET or TOP SECRET systems or data use mobile platforms that have been issued an Approval for Use by ASD and are operated in accordance with the latest version of their associated Australian Communications Security Instruction."
Guidelines for enterprise mobility,Mobile device management,"Data storage",ism-0869,5,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Mobile devices encrypt their internal storage and any removable media."
Guidelines for enterprise mobility,Mobile device management,"Data storage",ism-1868,0,Sep-23,no,no,no,yes,yes,no,no,no,"SECRET and TOP SECRET mobile devices do not use removable media unless approved beforehand by ASD."
Guidelines for enterprise mobility,Mobile device management,"Data communications",ism-1085,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Mobile devices encrypt all sensitive or classified data communicated over public network infrastructure."
Guidelines for enterprise mobility,Mobile device management,"Maintaining mobile device security",ism-1886,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Mobile devices are configured to operate in a supervised (or equivalent) mode."
Guidelines for enterprise mobility,Mobile device management,"Maintaining mobile device security",ism-1887,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Mobile devices are configured with remote locate and wipe functionality."
Guidelines for enterprise mobility,Mobile device management,"Maintaining mobile device security",ism-1888,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Mobile devices are configured with secure lock screens."
Guidelines for enterprise mobility,Mobile device management,"Maintaining mobile device security",ism-0863,5,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Mobile devices prevent personnel from installing non-approved applications once provisioned."
Guidelines for enterprise mobility,Mobile device management,"Maintaining mobile device security",ism-0864,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Mobile devices prevent personnel from disabling or modifying security functionality once provisioned."
Guidelines for enterprise mobility,Mobile device management,"Maintaining mobile device security",ism-1366,2,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Security updates are applied to mobile devices as soon as they become available."
Guidelines for enterprise mobility,Mobile device usage,"Mobile device usage policy",ism-1082,3,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A mobile device usage policy is developed, implemented and maintained."
Guidelines for enterprise mobility,Mobile device usage,"Personnel awareness",ism-1083,2,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Personnel are advised of the sensitivity or classification permitted for voice and data communications when using mobile devices."
Guidelines for enterprise mobility,Mobile device usage,"Personnel awareness",ism-1299,4,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Personnel are advised to take the following precautions when using mobile devices:

- never leave mobile devices or removable media unattended, including by placing them in checked-in luggage or leaving them in hotel safes
- never store credentials with mobile devices that they grant access to, such as in laptop computer bags
- never lend mobile devices or removable media to untrusted people, even if briefly
- never allow untrusted people to connect their mobile devices or removable media to your mobile devices, including for charging
- never connect mobile devices to designated charging stations or wall outlet charging ports
- never use gifted or unauthorised peripherals, chargers or removable media with mobile devices
- never use removable media for data transfers or backups that have not been checked for malicious code beforehand
- avoid reuse of removable media once used with other parties’ systems or mobile devices
- avoid connecting mobile devices to open or untrusted Wi-Fi networks
- consider disabling any communications capabilities of mobile devices when not in use, such as Wi-Fi, Bluetooth, Near Field Communication and ultra-wideband
- consider periodically rebooting mobile devices
- consider using a VPN connection to encrypt all cellular and wireless communications
- consider using encrypted email or messaging apps for all communications."
Guidelines for enterprise mobility,Mobile device usage,"Using paging, message services and messaging apps",ism-0240,7,Dec-21,yes,yes,yes,yes,yes,no,no,no,"Paging, Multimedia Message Service, Short Message Service and messaging apps are not used to communicate sensitive or classified data."
Guidelines for enterprise mobility,Mobile device usage,"Using Bluetooth functionality",ism-1196,4,Dec-24,yes,yes,yes,no,no,no,no,no,"Non-classified, OFFICIAL: Sensitive and PROTECTED mobile devices are configured to remain undiscoverable to other Bluetooth devices except during Bluetooth pairing."
Guidelines for enterprise mobility,Mobile device usage,"Using Bluetooth functionality",ism-1200,7,Dec-24,yes,yes,yes,no,no,no,no,no,"Bluetooth pairing for non-classified, OFFICIAL: Sensitive and PROTECTED mobile devices is performed using Secure Connections, preferably with Numeric Comparison if supported."
Guidelines for enterprise mobility,Mobile device usage,"Using Bluetooth functionality",ism-1198,4,Dec-24,yes,yes,yes,no,no,no,no,no,"Bluetooth pairing for non-classified, OFFICIAL: Sensitive and PROTECTED mobile devices is performed in a manner such that connections are only made between intended Bluetooth devices."
Guidelines for enterprise mobility,Mobile device usage,"Using Bluetooth functionality",ism-1199,5,Dec-24,yes,yes,yes,no,no,no,no,no,"Bluetooth pairings for non-classified, OFFICIAL: Sensitive and PROTECTED mobile devices are removed when there is no longer a requirement for their use."
Guidelines for enterprise mobility,Mobile device usage,"Using Bluetooth functionality",ism-0682,5,Dec-21,no,no,no,yes,yes,no,no,no,"Bluetooth functionality is not enabled on SECRET and TOP SECRET mobile devices."
Guidelines for enterprise mobility,Mobile device usage,"Using mobile devices in public spaces",ism-0866,6,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Sensitive or classified data is not viewed on mobile devices in public locations unless care is taken to reduce the chance of the screen of a mobile device being observed."
Guidelines for enterprise mobility,Mobile device usage,"Using mobile devices in public spaces",ism-1145,4,Dec-21,no,no,no,yes,yes,no,no,no,"Privacy filters are applied to the screens of SECRET and TOP SECRET mobile devices."
Guidelines for enterprise mobility,Mobile device usage,"Using mobile devices in public spaces",ism-1644,1,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Sensitive or classified phone calls and conversations are not conducted in public locations unless care is taken to reduce the chance of conversations being overheard."
Guidelines for enterprise mobility,Mobile device usage,"Maintaining control of mobile devices",ism-0871,3,Apr-19,yes,yes,yes,yes,yes,no,no,no,"Mobile devices are kept under continual direct supervision when being actively used."
Guidelines for enterprise mobility,Mobile device usage,"Maintaining control of mobile devices",ism-0870,3,Apr-19,yes,yes,yes,yes,yes,no,no,no,"Mobile devices are carried or stored in a secured state when not being actively used."
Guidelines for enterprise mobility,Mobile device usage,"Maintaining control of mobile devices",ism-1084,4,Dec-21,yes,yes,yes,yes,yes,no,no,no,"If unable to carry or store mobile devices in a secured state, they are physically transferred in a security briefcase or an approved multi-use satchel, pouch or transit bag."
Guidelines for enterprise mobility,Mobile device usage,"Mobile device emergency sanitisation processes and procedures",ism-0701,6,Dec-22,yes,yes,yes,yes,yes,no,no,no,"Mobile device emergency sanitisation processes, and supporting mobile device emergency sanitisation procedures, are developed, implemented and maintained."
Guidelines for enterprise mobility,Mobile device usage,"Mobile device emergency sanitisation processes and procedures",ism-0702,5,Dec-21,no,no,no,yes,yes,no,no,no,"If a cryptographic zeroise or sanitise function is provided for cryptographic keys on a SECRET or TOP SECRET mobile device, the function is used as part of mobile device emergency sanitisation processes and procedures."
Guidelines for enterprise mobility,Mobile device usage,"Before travelling overseas with mobile devices",ism-1298,2,Oct-19,yes,yes,yes,yes,yes,no,no,no,"Personnel are advised of privacy and security risks when travelling overseas with mobile devices."
Guidelines for enterprise mobility,Mobile device usage,"Before travelling overseas with mobile devices",ism-1554,2,Dec-24,yes,yes,yes,yes,yes,no,no,no,"If travelling overseas with mobile devices to high or extreme risk countries, personnel are:

- issued with newly provisioned user accounts, mobile devices and removable media from a pool of dedicated travel devices which are used solely for work-related activities
- advised on how to apply and inspect tamper seals to key areas of mobile devices
- advised to avoid taking any personal mobile devices, especially if rooted or jailbroken."
Guidelines for enterprise mobility,Mobile device usage,"Before travelling overseas with mobile devices",ism-1555,3,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Before travelling overseas with mobile devices, personnel take the following actions:

- record all details of the mobile devices being taken, such as product types, serial numbers and International Mobile Equipment Identity numbers
- update all operating systems and applications
- remove all non-essential data, applications and user accounts
- backup all remaining data, applications and settings."
Guidelines for enterprise mobility,Mobile device usage,"While travelling overseas with mobile devices",ism-1088,6,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Personnel report the potential compromise of mobile devices, removable media or credentials to their organisation as soon as possible, especially if they:

- provide credentials to foreign government officials
- decrypt mobile devices for foreign government officials
- have mobile devices taken out of sight by foreign government officials
- have mobile devices or removable media stolen, including if later returned
- lose mobile devices or removable media, including if later found
- observe unusual behaviour of mobile devices."
Guidelines for enterprise mobility,Mobile device usage,"After travelling overseas with mobile devices",ism-1300,6,Dec-22,yes,yes,yes,yes,yes,no,no,no,"Upon returning from travelling overseas with mobile devices, personnel take the following actions:

- sanitise and reset mobile devices, including all removable media
- decommission any credentials that left their possession during their travel
- report if significant doubt exists as to the integrity of any mobile devices or removable media."
Guidelines for enterprise mobility,Mobile device usage,"After travelling overseas with mobile devices",ism-1556,3,Dec-24,yes,yes,yes,yes,yes,no,no,no,"If returning from travelling overseas with mobile devices to high or extreme risk countries, personnel take the following additional actions:

- reset credentials used with mobile devices, including those used for remote access to their organisation’s systems
- monitor user accounts for any indicators of compromise, such as failed logon attempts."
Guidelines for evaluated products,Evaluated product procurement,"Evaluated product selection",ism-0280,9,Jun-25,yes,yes,yes,yes,yes,no,no,no,"If procuring an evaluated product, a product that has completed a PP-based evaluation, including against all applicable PP modules (as well as a software bill of materials assessment if applicable), is selected in preference to one that has completed an EAL-based evaluation."
Guidelines for evaluated products,Evaluated product procurement,"Delivery of evaluated products",ism-0285,1,Sep-18,yes,yes,yes,yes,yes,no,no,no,"Evaluated products are delivered in a manner consistent with any delivery procedures defined in associated evaluation documentation."
Guidelines for evaluated products,Evaluated product procurement,"Delivery of evaluated products",ism-0286,8,Jun-24,no,no,no,yes,yes,no,no,no,"When procuring high assurance information technology (IT) equipment, ASD is contacted for any equipment-specific delivery procedures."
